data_owner;location_code;location_name;xy;dups;modelNames;station_name;descriptive_name;What to do?
PML;pml_105;14005.0;-14.96_61.75;FALSE;NA;pml_105;14005.0;
RBINS;eu_NS5;NS5;2.0043_55.0037;FALSE;NA;NS5;NS5;
IMR;eu_M264;M264;2.01_58.25;FALSE;NA;M264;M264;
IMR;eu_M415;M415;2.01_59.29;FALSE;NA;M415;M415;
IMR;eu_M672;M672;2.01_60.99;FALSE;NA;M672;M672;
IMR;eu_M692;M692;2.01_61.23;FALSE;NA;M692;M692;
IMR;eu_M369;M369;2.03_59.27;FALSE;NA;M369;M369;
IMR;eu_M706;M706;2.03_61.41;FALSE;NA;M706;M706;
RBINS;eu_C5023000;C5023000;2.0333_51.3917;FALSE;NA;C5023000;C5023000;
IMR;eu_M29;M29;2.07_56.99;FALSE;NA;M29;M29;
IMR;eu_M71;M71;2.07_57.01;FALSE;NA;M71;M71;
CEFAS;eu_WESTGAB;WESTGAB;2.078_51.9782;FALSE;EN_WESTGAB;EN_WESTGAB;EN_WESTGAB;
MSS;eu_J2;J2;-2.0817_59.274;FALSE;NA;J2;J2;
RBINS;eu_WGAB;WGAB;2.0828_51.9803;FALSE;UKO1;UKO1;WGAB;
RBINS;eu_C5039000;C5039000;2.085_52.9983;FALSE;NA;C5039000;C5039000;
MSS;eu_Stonehaven;Stonehaven;-2.1_56.95;FALSE;NA;Stonehaven;Stonehaven;
RBINS;eu_AMO_3;AMO_3;2.1632_51.2484;FALSE;NA;AMO_3;AMO_3;
RBINS;eu_C5040000;C5040000;2.1633_52.9983;FALSE;NA;C5040000;C5040000;
IMR;eu_M702;M702;2.21_61.33;FALSE;NA;M702;M702;
IMR;eu_M307;M307;2.23_58.91;FALSE;NA;M307;M307;
IMR;eu_M354;M354;-2.23_59.27;FALSE;NA;M354;M354;
IMR;eu_M386;M386;-2.23_59.29;FALSE;NA;M386;M386;
MSS;eu_J1;J1;-2.2305_59.2737;FALSE;NA;J1;J1;
IFREMER;eu_Point 4 SRN Dunkerque;Point 4 SRN Dunkerque;2.25_51.1556;FALSE;NA;Point4_SRN_Dunkerque;Point 4 SRN Dunkerque;
VLIZ;LW01;LW01;2.25_51.5667;FALSE;NA;LW01;LW01;
IMR;eu_M2;M2;2.25_53.75;FALSE;NA;M2;M2;
IMR;eu_M370;M370;2.25_59.27;FALSE;NA;M370;M370;
IMR;eu_M416;M416;2.25_59.29;FALSE;NA;M416;M416;
IMR;eu_M493;M493;2.25_59.77;FALSE;NA;M493;M493;
IMR;eu_M693;M693;-2.25_61.25;FALSE;NA;M693;M693;
RBINS;eu_C5041000;C5041000;2.2517_52.9983;FALSE;NA;C5041000;C5041000;
IMR;eu_M371;M371;2.27_59.27;FALSE;NA;M371;M371;
IMR;eu_M417;M417;2.27_59.29;FALSE;NA;M417;M417;
IMR;eu_M623;M623;2.27_60.75;FALSE;NA;M623;M623;
IMR;eu_M707;M707;2.27_61.41;FALSE;NA;M707;M707;
IMR;eu_M712;M712;2.27_61.49;FALSE;NA;M712;M712;
IFREMER;eu_Point 3 SRN Dunkerque;Point 3 SRN Dunkerque;2.2833_51.1194;FALSE;NA;Point3_SRN_Dunkerque;Point 3 SRN Dunkerque;
IMR;eu_M687;M687;2.33_61.15;FALSE;NA;M687;M687;
RBINS;eu_C5042000;C5042000;2.3317_52.9933;FALSE;NA;C5042000;C5042000;
IFREMER;eu_Point 1 Dunkerque;Point 1 Dunkerque;2.3333_51.075;FALSE;NA;Point1_Dunkerque;Point 1 Dunkerque;
RBINS;eu_NS1;NS1;2.3333_52.15;FALSE;NA;NS1;NS1;
RBINS;eu_NS2;NS2;2.3334_52.148;FALSE;NA;NS2;NS2;
RBINS;eu_W08;W08;2.35_51.4583;TRUE;NA;W08;W08;
VLIZ;W08;W08;2.35_51.4583;FALSE;NA;W08;W08;
RBINS;eu_C5013000;C5013000;-2.3883_47.1417;FALSE;NA;C5013000;C5013000;
IMR;eu_M141;M141;2.39_57.31;FALSE;NA;M141;M141;
RBINS;eu_C5043000;C5043000;2.415_52.9967;FALSE;NA;C5043000;C5043000;
RBINS;eu_W10;W10;2.4167_51.6833;TRUE;NA;W10;W10;
VLIZ;W10;W10;2.4167_51.6833;FALSE;NA;W10;W10;
RBINS;eu_421;421;2.4423_51.474;FALSE;NA;421;421;
VLIZ;421;421;2.45_51.4805;FALSE;NA;421;421;
IMR;eu_M697;M697;2.45_61.25;FALSE;NA;M697;M697;
RBINS;eu_C5012000;C5012000;-2.4533_47.0933;FALSE;NA;C5012000;C5012000;
RBINS;eu_315;315;2.456_51.3203;FALSE;NA;315;315;
RBINS;eu_W06;W06;2.4683_51.2633;FALSE;NA;W06;W06;
RBINS;eu_105;105;2.475_51.1833;FALSE;NA;105;105;
IMR;eu_M30;M30;2.49_56.99;FALSE;NA;M30;M30;
IMR;eu_M72;M72;2.49_57.01;FALSE;NA;M72;M72;
IMR;eu_M551;M551;2.49_60.13;FALSE;NA;M551;M551;
RBINS;eu_C5044000;C5044000;2.495_53;FALSE;NA;C5044000;C5044000;
RBINS;eu_ZG02;ZG02;2.5_51.3333;TRUE;NA;ZG02;ZG02;
VLIZ;ZG02;ZG02;2.5_51.3333;FALSE;NA;ZG02;ZG02;
RBINS;eu_315_CANOPY;315_CANOPY;2.5006_51.3622;FALSE;NA;315_CANOPY;315_CANOPY;
RBINS;eu_C5011000;C5011000;-2.505_47.0533;FALSE;NA;C5011000;C5011000;
IMR;eu_M31;M31;2.51_56.99;FALSE;NA;M31;M31;
IMR;eu_M73;M73;2.51_57.01;FALSE;NA;M73;M73;
IMR;eu_M265;M265;2.51_58.25;FALSE;NA;M265;M265;
IMR;eu_M372;M372;2.51_59.27;FALSE;NA;M372;M372;
IMR;eu_M418;M418;2.51_59.29;FALSE;NA;M418;M418;
IMR;eu_M498;M498;2.51_59.89;FALSE;NA;M498;M498;
IMR;eu_M419;M419;2.53_59.29;FALSE;NA;M419;M419;
IMR;eu_M673;M673;2.53_61.01;FALSE;NA;M673;M673;
RBINS;eu_H8;H8;2.5417_51.75;FALSE;NA;H8;H8;
RBINS;eu_630;630;2.55_51.625;FALSE;NA;630;630;
VLIZ;LW02;LW02;2.55_51.8;FALSE;NA;LW02;LW02;
RBINS;eu_MC_TRAP;MC_TRAP;2.5534_51.1372;FALSE;NA;MC_TRAP;MC_TRAP;
RBINS;eu_C5010000;C5010000;-2.5583_47.0133;FALSE;NA;C5010000;C5010000;
IMR;eu_M345;M345;2.57_59.17;FALSE;NA;M345;M345;
IMR;eu_M675;M675;2.57_61.09;FALSE;NA;M675;M675;
RBINS;eu_C5045000;C5045000;2.5833_52.9983;FALSE;NA;C5045000;C5045000;
IMR;eu_M624;M624;2.59_60.75;FALSE;NA;M624;M624;
RBINS;eu_115_a;115_a;2.6017_51.1538;FALSE;NA;115_a;115_a;
IMR;eu_M625;M625;2.61_60.75;FALSE;NA;M625;M625;
RBINS;eu_215_a;215_a;2.6133_51.2767;TRUE;NA;215;215;
VLIZ;215;215;2.6133_51.2767;FALSE;NA;215;215;
RBINS;eu_230;230;2.614_51.1533;FALSE;NA;230;230;
RBINS;eu_C5009000;C5009000;-2.615_46.9733;FALSE;NA;C5009000;C5009000;
RBINS;eu_ZB9_RUG;ZB9_RUG;2.6157_51.2587;FALSE;NA;ZB9_RUG;ZB9_RUG;
IMR;eu_M481;M481;2.63_59.67;FALSE;NA;M481;M481;
RBINS;eu_H7;H7;2.6417_51.7083;FALSE;NA;H7;H7;
RBINS;eu_120;120;2.6455_51.1727;FALSE;NA;120;120;
IMR;eu_M674;M674;2.65_61.01;FALSE;NA;M674;M674;
RBINS;eu_C5008000;C5008000;-2.6667_46.9317;FALSE;NA;C5008000;C5008000;
RBINS;eu_W03;W03;2.6667_51.1683;FALSE;NA;W03;W03;
RBINS;eu_ZG03;ZG03;2.6667_51.2617;FALSE;NA;ZG03;ZG03;
IMR;eu_M703;M703;2.67_61.33;FALSE;NA;M703;M703;
Rijkswaterstaat;WALCRN70;Walcheren 70 km uit de kust;2.6778_51.9561;FALSE;NA;WALCRN70;Walcheren 70 km uit de kust;
NIOZ;nioz_WALCRN70;WALCRN70;2.6792_51.9569;FALSE;WALCRN70;WALCRN70;Walcheren 70 km uit de kust;
IMR;eu_M266;M266;2.69_58.25;FALSE;NA;M266;M266;
IMR;eu_M499;M499;2.69_59.89;FALSE;NA;M499;M499;
RBINS;eu_ZG01;ZG01;2.7_51.3333;FALSE;NA;ZG01;ZG01;
VLIZ;W09;W09;2.7_51.75;TRUE;NA;W09;W09;
RBINS;eu_W09;W09;2.7_51.75;TRUE;NA;W09;W09;
VLIZ;w09;w09;2.7_51.75;FALSE;NA;W09;w09;
VLIZ;120;120;2.7012_51.185;FALSE;NA;120;120;
IMR;eu_M13;M13;2.71_56.97;FALSE;NA;M13;M13;
RBINS;eu_H6;H6;2.725_51.6667;FALSE;NA;H6;H6;
RBINS;eu_800b;800b;2.7333_51.76;FALSE;NA;800b;800b;
IMR;eu_M420;M420;2.75_59.29;FALSE;NA;M420;M420;
IMR;eu_M665;M665;2.75_60.87;FALSE;NA;M665;M665;
IMR;eu_M698;M698;2.75_61.25;FALSE;NA;M698;M698;
IMR;eu_M718;M718;2.75_61.75;FALSE;NA;M718;M718;
IMR;eu_M219;M219;2.77_57.99;FALSE;NA;M219;M219;
IMR;eu_M226;M226;2.77_58.01;FALSE;NA;M226;M226;
IMR;eu_M626;M626;2.77_60.75;FALSE;NA;M626;M626;
RBINS;eu_330_a;330_a;2.7878_51.4173;FALSE;NA;330_a;330_a;
IMR;eu_M196;M196;2.79_57.85;FALSE;NA;M196;M196;
VLIZ;435;435;2.7903_51.5807;FALSE;NA;435;435;
RBINS;eu_435;435;2.792_51.5752;FALSE;NA;435;435;
RBINS;eu_W05;W05;2.8083_51.4167;FALSE;W05;W05;W05;
VLIZ;330;330;2.8083_51.4333;FALSE;NA;330;330;
IMR;eu_M699;M699;2.81_61.25;FALSE;NA;M699;M699;
RBINS;eu_230_CANOPY;230_CANOPY;2.8333_51.3333;FALSE;NA;230_CANOPY;230_CANOPY;
VLIZ;230;230;2.85_51.3083;FALSE;NA;230;230;
IMR;eu_M506;M506;2.85_59.91;FALSE;NA;M506;M506;
RBINS;eu_W02;W02;2.8583_51.225;FALSE;NA;W02;W02;
RBINS;eu_800;800;2.8677_51.8417;FALSE;NA;800;800;
IMR;eu_M671;M671;2.87_60.97;FALSE;NA;M671;M671;
RBINS;eu_GB_AMORE;GB_AMORE;2.8785_51.4533;FALSE;NA;GB_AMORE;GB_AMORE;
IMR;eu_M421;M421;2.89_59.29;FALSE;NA;M421;M421;
IMR;eu_M462;M462;-2.89_59.59;FALSE;NA;M462;M462;
RBINS;eu_130;130;2.9_51.27;FALSE;NA;130;130;X
RBINS;eu_780;780;2.9_51.27;TRUE;NA;780;780;X
VLIZ;130;130;2.905_51.2708;FALSE;NA;130;130;
IMR;eu_M422;M422;2.91_59.29;FALSE;NA;M422;M422;
IMR;eu_M341;M341;2.93_59.15;FALSE;NA;M341;M341;
IMR;eu_M627;M627;2.93_60.75;FALSE;NA;M627;M627;
RBINS;eu_545b;545b;2.9333_51.65;FALSE;NA;545b;545b;
RBINS;eu_MC_E;MC_E;2.9395_51.4211;FALSE;NA;MC_E;MC_E;
IMR;eu_M74;M74;2.95_57.01;FALSE;NA;M74;M74;
IMR;eu_M524;M524;2.95_59.99;FALSE;NA;M524;M524;
RBINS;eu_131;131;2.9682_51.2838;FALSE;NA;131;131;
IMR;eu_M32;M32;2.97_56.99;FALSE;NA;M32;M32;
IMR;eu_M75;M75;2.97_57.01;FALSE;NA;M75;M75;
RBINS;eu_340;340;2.9775_51.4902;FALSE;NA;340;340;
RBINS;eu_MC_1;MC_1;2.9843_51.4462;FALSE;NA;MC_1;MC_1;
IMR;eu_M308;M308;2.99_58.91;FALSE;NA;M308;M308;
IMR;eu_M568;M568;2.99_60.33;FALSE;NA;M568;M568;
IMR;eu_M676;M676;2.99_61.09;FALSE;NA;M676;M676;
IMR;eu_M688;M688;2.99_61.17;FALSE;NA;M688;M688;
RBINS;eu_NS3;NS3;3.0073_53.3185;FALSE;NA;NS3;NS3;
RBINS;eu_W07;W07;3.0083_51.5833;FALSE;NA;W07;W07;
IMR;eu_M464;M464;3.01_59.63;FALSE;NA;M464;M464;
IMR;eu_M490;M490;3.01_59.75;FALSE;NA;M490;M490;
IMR;eu_M497;M497;3.01_59.87;FALSE;NA;M497;M497;
IMR;eu_M507;M507;3.01_59.91;FALSE;NA;M507;M507;
IMR;eu_M525;M525;3.01_59.99;FALSE;NA;M525;M525;
IMR;eu_M569;M569;3.01_60.33;FALSE;NA;M569;M569;
IMR;eu_M593;M593;3.01_60.57;FALSE;NA;M593;M593;
IMR;eu_M677;M677;3.01_61.09;FALSE;NA;M677;M677;
VLIZ;W07bis;W07bis;3.0125_51.588;FALSE;NA;W07bis;W07bis;
RBINS;eu_545;545;3.0427_51.722;FALSE;NA;545;545;
RBINS;eu_MC_0;MC_0;3.043_51.4505;FALSE;NA;MC_0;MC_0;
RBINS;eu_140;140;3.0512_51.324;FALSE;NA;140;140;
RBINS;eu_S07_UG;S07_UG;3.0554_51.4738;FALSE;NA;S07_UG;S07_UG;
RBINS;eu_MC_F;MC_F;3.0558_51.4015;FALSE;NA;MC_F;MC_F;
VLIZ;780;780;3.058_51.4712;FALSE;NA;780;780;
PML;pml_129;1803.0;3.07_58.88;FALSE;NA;pml_129;1803.0;
IMR;eu_M373;M373;3.07_59.27;FALSE;NA;M373;M373;
IMR;eu_M423;M423;3.07_59.29;FALSE;NA;M423;M423;
IMR;eu_M628;M628;3.11_60.75;FALSE;NA;M628;M628;
RBINS;eu_MC_Z;MC_Z;3.1215_51.411;FALSE;NA;MC_Z;MC_Z;
IMR;eu_M197;M197;3.13_57.85;FALSE;NA;M197;M197;
IMR;eu_M562;M562;3.13_60.29;FALSE;NA;M562;M562;
IMR;eu_M629;M629;3.13_60.75;FALSE;NA;M629;M629;
RBINS;eu_710_a;710_a;3.1362_51.4373;FALSE;NA;710_a;710_a;
VLIZ;710;710;3.1387_51.4408;FALSE;NA;710;710;
RBINS;eu_701;701;3.1517_51.3775;FALSE;NA;701;701;
Rijkswaterstaat;TERSLG235;Terschelling 235 km uit de kust;3.156_55.1715;FALSE;NA;TERSLG235;Terschelling 235 km uit de kust;
NIOZ;nioz_TERSLG235;TERSLG235;3.1575_55.1722;FALSE;TERSLG235;TERSLG235;Terschelling 235 km uit de kust;
IMR;eu_M465;M465;3.17_59.63;FALSE;NA;M465;M465;
IMR;eu_M526;M526;3.17_59.99;FALSE;NA;M526;M526;
IMR;eu_M563;M563;3.17_60.29;FALSE;NA;M563;M563;
IMR;eu_M570;M570;3.17_60.33;FALSE;NA;M570;M570;
IMR;eu_M678;M678;3.17_61.09;FALSE;NA;M678;M678;
RBINS;eu_W01;W01;3.1875_51.375;FALSE;NA;W01;W01;
IMR;eu_M500;M500;3.19_59.89;FALSE;NA;M500;M500;
RBINS;eu_B03;B03;3.205_51.4333;FALSE;NA;B03;B03;
RBINS;eu_MC_ZH;MC_ZH;3.206_51.3385;FALSE;NA;MC_ZH;MC_ZH;
RBINS;eu_MC_G;MC_G;3.2088_51.389;FALSE;NA;MC_G;MC_G;
IMR;eu_M374;M374;3.21_59.27;FALSE;NA;M374;M374;
IMR;eu_M424;M424;3.21_59.29;FALSE;NA;M424;M424;
RBINS;eu_250b;250b;3.215_51.5;FALSE;NA;250b;250b;
Rijkswaterstaat;WALCRN20;Walcheren 20 km uit de kust;3.2192_51.6578;FALSE;NA;WALCRN20;Walcheren 20 km uit de kust;
VLIZ;700;700;3.22_51.3767;FALSE;NA;700;700;
PML;pml_130;1904.0;3.22_58.86;FALSE;NA;pml_130;1904.0;
RBINS;eu_700;700;3.2203_51.3713;FALSE;NA;700;700;
NIOZ;nioz_WALCRN20;WALCRN20;3.2206_51.6586;FALSE;WALCRN20;WALCRN20;Walcheren 20 km uit de kust;
IMR;eu_M425;M425;3.23_59.29;FALSE;NA;M425;M425;
IMR;eu_M180;M180;3.25_57.71;FALSE;NA;M180;M180;
IMR;eu_M299;M299;3.25_58.75;FALSE;NA;M299;M299;
IMR;eu_M491;M491;3.25_59.75;FALSE;NA;M491;M491;
RBINS;eu_W04;W04;3.2525_51.4183;FALSE;W04;W04;W04;
RBINS;eu_350;350;3.2542_51.585;FALSE;NA;350;350;
Rijkswaterstaat;donar_SCHEURWT;SCHEURWT;3.2698_51.4093;FALSE;NA;SCHEURWT;SCHEURWT;
IMR;eu_M516;M516;3.27_59.95;FALSE;NA;M516;M516;
IMR;eu_M588;M588;3.27_60.45;FALSE;NA;M588;M588;
IMR;eu_M630;M630;3.27_60.75;FALSE;NA;M630;M630;
IMR;eu_M11;M11;3.29_56.83;FALSE;NA;M11;M11;
IMR;eu_M631;M631;3.29_60.75;FALSE;NA;M631;M631;
RBINS;eu_B07;B07;3.2967_51.4317;FALSE;NA;B07;B07;
RBINS;eu_702N;702N;3.3113_51.3793;FALSE;NA;702N;702N;
RBINS;eu_250;250;3.3167_51.5167;FALSE;NA;250;250;
RBINS;eu_150b;150b;3.3267_51.41;FALSE;NA;150b;150b;
IMR;eu_M346;M346;3.33_59.17;FALSE;NA;M346;M346;
IMR;eu_M466;M466;3.33_59.63;FALSE;NA;M466;M466;
IMR;eu_M527;M527;3.33_59.99;FALSE;NA;M527;M527;
IMR;eu_M679;M679;3.33_61.09;FALSE;NA;M679;M679;
IMR;eu_M508;M508;3.35_59.91;FALSE;NA;M508;M508;
IMR;eu_M571;M571;3.35_60.33;FALSE;NA;M571;M571;
Rijkswaterstaat;donar_WIELGN;WIELGN;3.3583_51.4099;FALSE;Wielingen;Wielingen;WIELGN;
CEFAS;eu_LIVBAY;LIVBAY;-3.3622_53.5317;FALSE;LIVBAY;LIVBAY;LIVBAY;
IMR;eu_M325;M325;3.37_59.03;FALSE;NA;M325;M325;
IMR;eu_M375;M375;3.37_59.27;FALSE;NA;M375;M375;
IMR;eu_M426;M426;3.37_59.29;FALSE;NA;M426;M426;
RBINS;eu_B10;B10;3.38_51.4228;FALSE;NA;B10;B10;
Rijkswaterstaat;donar_CADZBSD;CADZBSD;3.3897_51.3805;FALSE;NA;CADZBSD;CADZBSD;
Rijkswaterstaat;donar_TERHDE70;TERHDE70;3.3899_52.434;FALSE;NA;TERHDE70;TERHDE70;
IMR;eu_M33;M33;3.39_56.99;FALSE;NA;M33;M33;
IMR;eu_M76;M76;3.39_57.01;FALSE;NA;M76;M76;
IMR;eu_M239;M239;3.39_58.09;FALSE;NA;M239;M239;
IMR;eu_M427;M427;3.39_59.29;FALSE;NA;M427;M427;
RBINS;eu_150;150;3.4_51.4167;FALSE;NA;150;150;
Rijkswaterstaat;WALCRN2;Walcheren 2 km uit de kust;3.4095_51.5481;FALSE;NA;WALCRN2;Walcheren 2 km uit de kust;
IMR;eu_M34;M34;3.41_56.99;FALSE;NA;M34;M34;
IMR;eu_M77;M77;3.41_57.01;FALSE;NA;M77;M77;
NIOZ;nioz_WALCRN2;WALCRN2;3.4108_51.5489;FALSE;WALCRN2;WALCRN2;Walcheren 2 km uit de kust;
RBINS;eu_C6005000;C6005000;-3.447_50.5626;FALSE;NA;C6005000;C6005000;
Rijkswaterstaat;donar_APPZK70;APPZK70;3.449_52.6044;FALSE;NA;APPZK70;APPZK70;
IMR;eu_M600;M600;3.45_60.73;FALSE;NA;M600;M600;
IMR;eu_M632;M632;3.45_60.75;FALSE;NA;M632;M632;
IMR;eu_M653;M653;3.45_60.79;FALSE;NA;M653;M653;
Rijkswaterstaat;donar_WALCRN70;WALCRN70;3.4536_52.6133;FALSE;NA;WALCRN70;Walcheren 70 km uit de kust;
RBINS;eu_C6006000;C6006000;-3.4627_50.5317;FALSE;NA;C6006000;C6006000;
Rijkswaterstaat;donar_SCHOUWN70;SCHOUWN70;3.465_52.6557;FALSE;NA;SCHOUWN70;Schouwen 70 km uit de kust;
Rijkswaterstaat;donar_APPZK50;APPZK50;3.4685_52.5984;FALSE;NA;APPZK50;APPZK50;
IMR;eu_M276;M276;3.47_58.31;FALSE;NA;M276;M276;
PML;pml_134;2403.0;3.47_58.35;FALSE;NA;pml_134;2403.0;
IMR;eu_M592;M592;3.47_60.53;FALSE;NA;M592;M592;
Rijkswaterstaat;donar_DOMBBSD;DOMBBSD;3.473_51.5568;FALSE;NA;DOMBBSD;Doovebalg midden;
Rijkswaterstaat;donar_WALCRN50;WALCRN50;3.4731_52.6073;FALSE;NA;WALCRN50;Walcheren 50 km uit de kust;
PML;pml_133;2303.0;3.48_58.43;FALSE;NA;pml_133;2303.0;
IMR;eu_M3;M3;3.49_53.75;FALSE;NA;M3;M3;
IMR;eu_M257;M257;3.49_58.23;FALSE;NA;M257;M257;
IMR;eu_M537;M537;3.49_60.01;FALSE;NA;M537;M537;
IMR;eu_M572;M572;3.49_60.33;FALSE;NA;M572;M572;
Rijkswaterstaat;SCHOUWN10;Schouwen 10 km uit de kust;3.4939_51.7192;FALSE;NA;SCHOUWN10;Schouwen 10 km uit de kust;
NIOZ;nioz_SCHOUWN10;SCHOUWN10;3.4953_51.72;FALSE;SCHOUWN10;SCHOUWN10;Schouwen 10 km uit de kust;
RBINS;eu_VUB1;VUB1;3.4987_51.4265;FALSE;NA;VUB1;VUB1;
RBINS;eu_LN1;LN1;3.5_51.8333;FALSE;NA;LN1;LN1;
RBINS;eu_FF;FF;3.5_53.6667;FALSE;NA;FF;FF;
PML;pml_132;2204.0;3.5_58.52;FALSE;NA;pml_132;2204.0;
RBINS;eu_C6007000;C6007000;-3.5084_50.4379;FALSE;NA;C6007000;C6007000;
IMR;eu_M258;M258;3.51_58.23;FALSE;NA;M258;M258;
IMR;eu_M467;M467;3.51_59.63;FALSE;NA;M467;M467;
IMR;eu_M501;M501;3.51_59.89;FALSE;NA;M501;M501;
IMR;eu_M657;M657;3.51_60.83;FALSE;NA;M657;M657;
IMR;eu_M680;M680;3.51_61.09;FALSE;NA;M680;M680;
PML;pml_131;2103.0;3.52_58.62;FALSE;NA;pml_131;2103.0;
Rijkswaterstaat;NOORDWK70;Noordwijk 70 km uit de kust;3.53_52.5853;FALSE;NA;NOORDWK70;Noordwijk 70 km uit de kust;
IMR;eu_M376;M376;3.53_59.27;FALSE;NA;M376;M376;
IMR;eu_M428;M428;3.53_59.29;FALSE;NA;M428;M428;
NIOZ;nioz_NOORDWK70;NOORDWK70;3.5314_52.5694;FALSE;NA;NOORDWK70;Noordwijk 70 km uit de kust;
Rijkswaterstaat;donar_TERSLG235;TERSLG235;3.5418_52.932;FALSE;NA;TERSLG235;Terschelling 235 km uit de kust;
Rijkswaterstaat;donar_SCHOUWN50;SCHOUWN50;3.5463_52.6147;FALSE;NA;SCHOUWN50;Schouwen 50 km uit de kust;
Rijkswaterstaat;donar_APPZK30;APPZK30;3.5468_52.5932;FALSE;NA;APPZK30;APPZK30;
Rijkswaterstaat;donar_WALCRN30;WALCRN30;3.5516_52.6021;FALSE;NA;WALCRN30;Walcheren 30 km uit de kust;
Rijkswaterstaat;donar_GOERE70;GOERE70;3.5549_52.6669;FALSE;NA;GOERE70;Goeree 70 km uit de kust;
Rijkswaterstaat;donar_APPZK20;APPZK20;3.5605_52.59;FALSE;NA;APPZK20;APPZK20;
Rijkswaterstaat;donar_WALCRN20;WALCRN20;3.5615_52.5989;FALSE;NA;WALCRN20;Walcheren 20 km uit de kust;
Rijkswaterstaat;donar_APPZK10;APPZK10;3.5655_52.587;FALSE;NA;APPZK10;APPZK10;
Rijkswaterstaat;donar_VLISSGBISSVH;VLISSGBISSVH;3.5656_51.412;TRUE;NA;VLISSGBISSVH;Vlissingen boei SSVH;
Rijkswaterstaat;VLISSGBISSVH;Vlissingen boei SSVH;3.5656_51.412;FALSE;NA;VLISSGBISSVH;Vlissingen boei SSVH;
Rijkswaterstaat;donar_SCHOUWN30;SCHOUWN30;3.5657_52.6088;FALSE;NA;SCHOUWN30;Schouwen 30 km uit de kust;
RBINS;eu_C6003000;C6003000;-3.5669_50.2852;FALSE;NA;C6003000;C6003000;
RBINS;eu_S10_UG;S10_UG;3.5705_51.419;FALSE;NA;S10_UG;S10_UG;
Rijkswaterstaat;donar_WALCRN10;WALCRN10;3.5709_52.5956;FALSE;NA;WALCRN10;Walcheren 10 km uit de kust;
Rijkswaterstaat;donar_APPZK4;APPZK4;3.5715_52.5849;FALSE;NA;APPZK4;APPZK4;
Rijkswaterstaat;donar_APPZK2;APPZK2;3.5738_52.5845;FALSE;NA;APPZK2;APPZK2;
Rijkswaterstaat;donar_GOERE50;GOERE50;3.5743_52.6609;FALSE;NA;GOERE50;Goeree 50 km uit de kust;
Rijkswaterstaat;donar_APPZK1;APPZK1;3.5752_52.584;FALSE;NA;APPZK1;APPZK1;
Rijkswaterstaat;donar_SCHOUWN20;SCHOUWN20;3.576_52.6055;FALSE;NA;SCHOUWN20;Schouwen 20 km uit de kust;
Rijkswaterstaat;donar_WALCRN4;WALCRN4;3.5768_52.5938;FALSE;NA;WALCRN4;Walcheren 4 km uit de kust;
Rijkswaterstaat;donar_WALCRN2;WALCRN2;3.5784_52.5931;FALSE;NA;WALCRN2;Walcheren 2 km uit de kust;
Rijkswaterstaat;donar_WALCRN1;WALCRN1;3.5796_52.5939;FALSE;NA;WALCRN1;Walcheren 1 km uit de kust;
Rijkswaterstaat;donar_NOORDWK70;NOORDWK70;3.5851_52.6854;FALSE;NA;NOORDWK70;Noordwijk 70 km uit de kust;
Rijkswaterstaat;donar_SCHOUWN10;SCHOUWN10;3.5854_52.6027;FALSE;NA;SCHOUWN10;Schouwen 10 km uit de kust;
Rijkswaterstaat;donar_VLISSGKSBG;VLISSGKSBG;3.586_51.4495;FALSE;NA;VLISSGKSBG;VLISSGKSBG;
RBINS;eu_C6002000;C6002000;-3.5879_50.3124;FALSE;NA;C6002000;C6002000;
Rijkswaterstaat;donar_SCHOUWN4;SCHOUWN4;3.5915_52.6005;FALSE;NA;SCHOUWN4;Schouwen 4 km uit de kust;
Rijkswaterstaat;donar_TERSLG175;TERSLG175;3.5919_52.8724;FALSE;NA;TERSLG175;Terschelling 175 km uit de kust;
Rijkswaterstaat;donar_EGMAZE70;EGMAZE70;3.5932_52.7281;FALSE;NA;EGMAZE70;EGMAZE70;
Rijkswaterstaat;donar_GOERE30;GOERE30;3.5937_52.6544;FALSE;NA;GOERE30;Goeree 30 km uit de kust;
Rijkswaterstaat;donar_SCHOUWN1;SCHOUWN1;3.5944_52.5996;FALSE;NA;SCHOUWN1;Schouwen 1 km uit de kust;
RBINS;eu_R0110_GKSS;R0110_GKSS;3.5967_55.4042;FALSE;NA;R0110_GKSS;R0110_GKSS;
Rijkswaterstaat;donar_GOERE20;GOERE20;3.6052_52.6156;FALSE;NA;GOERE20;Goeree 20 km uit de kust;
Rijkswaterstaat;donar_NOORDWK50;NOORDWK50;3.6084_52.6798;FALSE;NA;NOORDWK50;Noordwijk 50 km uit de kust;
IMR;eu_M236;M236;3.61_58.07;FALSE;NA;M236;M236;
IMR;eu_M633;M633;3.61_60.75;FALSE;NA;M633;M633;
IMR;eu_M654;M654;3.61_60.79;FALSE;NA;M654;M654;
Rijkswaterstaat;donar_GOERE10;GOERE10;3.6146_52.6124;FALSE;NA;GOERE10;Goeree 10 km uit de kust;
Rijkswaterstaat;donar_MIDDBDBG;MIDDBDBG;3.6166_51.4955;FALSE;NA;MIDDBDBG;MIDDBDBG;
Rijkswaterstaat;donar_GOERE6;GOERE6;3.6188_52.6113;FALSE;NA;GOERE6;Goeree 6 km uit de kust;
Rijkswaterstaat;donar_GOERE2;GOERE2;3.6229_52.6099;FALSE;NA;GOERE2;Goeree 2 km uit de kust;
